manufacturer,GPU,releaseYear,memSize,memBusWidth,gpuClock,memClock,tmu,rop,igp,bus,memType,gpuChip,G3Dmark,G2Dmark,testDate,category
AMD,Radeon Pro WX 4100,2016,4.0,128.0,1125,1500.0,64,16,No,PCIe 3.0 x8,GDDR5,Baffin,3766,690,2017,Desktop
AMD,Radeon Pro WX 5100,2016,8.0,256.0,713,1250.0,112,32,No,PCIe 3.0 x16,GDDR5,Ellesmere,5511,820,2016,Workstation
AMD,Radeon Pro WX 7100,2016,8.0,256.0,1188,1750.0,144,32,No,PCIe 3.0 x16,GDDR5,Ellesmere,7822,787,2016,Workstation
AMD,Radeon R5 M420,2016,4.0,64.0,780,1000.0,20,8,No,PCIe 3.0 x8,DDR3,Jet,470,164,2017,Unknown
AMD,Radeon R5 M430,2016,4.0,64.0,1030,900.0,20,8,No,PCIe 3.0 x8,DDR3,Exo,649,516,2016,Unknown
AMD,Radeon R5 M435,2016,2.0,64.0,780,1125.0,20,8,No,PCIe 3.0 x8,GDDR5,Jet,796,179,2018,Unknown
AMD,Radeon R7 M440,2016,4.0,64.0,891,900.0,20,8,No,PCIe 3.0 x8,DDR3,Meso,862,180,2016,Unknown
AMD,Radeon R7 M445,2016,4.0,64.0,780,1000.0,20,8,No,PCIe 3.0 x8,GDDR5,Meso,913,182,2017,Unknown
AMD,Radeon R7 M460,2016,2.0,64.0,1100,900.0,24,8,No,PCIe 3.0 x8,DDR3,Meso,1038,223,2016,Unknown
AMD,Radeon R7 M465,2016,2.0,64.0,1100,900.0,24,8,No,PCIe 3.0 x8,DDR3,Topaz,965,342,2017,Unknown
AMD,Radeon R7 M465X,2016,2.0,128.0,900,1125.0,32,16,No,PCIe 3.0 x16,GDDR5,Tropo,1624,440,2018,Unknown
AMD,Radeon R9 M470,2016,4.0,128.0,900,1500.0,48,16,No,PCIe 3.0 x16,GDDR5,Emerald,2288,324,2016,Mobile
AMD,Radeon R9 M470X,2016,4.0,128.0,1000,1500.0,56,16,No,PCIe 3.0 x16,GDDR5,Emerald,3400,552,2016,Mobile
AMD,Radeon R9 M485X,2016,8.0,256.0,723,1250.0,128,32,No,MXM-B (3.0),GDDR5,Amethyst,3204,492,2017,Unknown
AMD,Radeon RX 460,2016,2.0,128.0,1090,1750.0,56,16,No,PCIe 3.0 x8,GDDR5,Baffin,4114,570,2016,Desktop
AMD,Radeon RX 480,2016,8.0,256.0,1120,2000.0,144,32,No,PCIe 3.0 x16,GDDR5,Ellesmere,8674,779,2016,Desktop
NVIDIA,Tesla M10,2016,8.0,128.0,1033,1300.0,40,16,No,PCIe 3.0 x16,GDDR5,GM107,3490,522,2019,Unknown
AMD,FirePro W4170M,2015,2.0,128.0,825,1000.0,24,8,No,PCIe 3.0 x8,GDDR5,Opal,953,223,2015,Unknown
AMD,FirePro W4300,2015,4.0,128.0,930,1500.0,48,16,No,PCIe 3.0 x16,GDDR5,Bonaire,2863,771,2016,Workstation
AMD,FirePro W5130M,2015,2.0,128.0,900,1000.0,32,16,No,PCIe 3.0 x16,GDDR5,Tropo,1341,307,2016,Unknown
AMD,FirePro W6150M,2015,4.0,128.0,1075,1375.0,48,16,No,MXM-B (3.0),GDDR5,Saturn,1515,314,2021,Unknown
AMD,FirePro W7170M,2015,4.0,256.0,723,1250.0,128,32,No,PCIe 3.0 x16,GDDR5,Amethyst,3162,418,2016,Unknown
NVIDIA,GeForce 710A,2015,2.0,128.0,810,901.0,32,16,No,PCIe 3.0 x16,DDR3,GK107,451,258,2014,Desktop
NVIDIA,GeForce 810M,2015,2.0,64.0,835,900.0,32,16,No,PCIe 3.0 x16,DDR3,GK107,402,71,2014,Unknown
NVIDIA,GeForce 820M,2015,2.0,128.0,810,901.0,32,16,No,PCIe 3.0 x16,DDR3,GK107,511,111,2014,Mobile
NVIDIA,GeForce 845M,2015,2.0,64.0,863,1001.0,32,16,No,PCIe 3.0 x16,DDR3,GM107,1430,233,2015,Mobile
NVIDIA,GeForce 910M,2015,2.0,64.0,641,1001.0,32,8,No,PCIe 3.0 x8,DDR3,GK208B,578,150,2015,Unknown
NVIDIA,GeForce 920A,2015,2.0,64.0,954,1001.0,32,8,No,PCIe 3.0 x8,DDR3,GK208B,872,242,2016,Unknown
NVIDIA,GeForce 920M,2015,2.0,64.0,954,900.0,32,8,No,PCIe 3.0 x8,DDR3,GK208B,723,119,2015,Unknown
NVIDIA,GeForce 930A,2015,2.0,64.0,928,1001.0,24,8,No,PCIe 3.0 x8,DDR3,GM108,1082,391,2016,Unknown
NVIDIA,GeForce 930M,2015,2.0,64.0,928,900.0,24,8,No,PCIe 3.0 x8,DDR3,GM108,1011,153,2015,Unknown
NVIDIA,GeForce 940A,2015,2.0,64.0,1072,1001.0,16,8,No,PCIe 3.0 x8,DDR3,GM108,1145,348,2015,Unknown
NVIDIA,GeForce 940M,2015,2.0,64.0,1020,900.0,32,16,No,MXM-B (3.0),DDR3,GM107,1106,154,2015,Mobile
NVIDIA,GeForce 945A,2015,1.024,64.0,1006,1253.0,24,8,No,PCIe 3.0 x8,GDDR5,GM108,1852,716,2019,Unknown
NVIDIA,GeForce GTX 950,2015,2.0,128.0,1024,1653.0,48,32,No,PCIe 3.0 x16,GDDR5,GM206,5392,641,2015,Desktop
NVIDIA,GeForce GTX 950A,2015,2.0,128.0,993,1001.0,40,16,No,MXM-B (3.0),DDR3,GM107,2483,282,2015,Unknown
NVIDIA,GeForce GTX 950M,2015,4.0,128.0,993,900.0,40,16,No,PCIe 3.0 x8,DDR3,GM107,2602,219,2015,Mobile
NVIDIA,GeForce GTX 960,2015,2.0,128.0,1127,1753.0,64,32,No,PCIe 3.0 x16,GDDR5,GM206,6042,671,2015,Desktop
NVIDIA,GeForce GTX 960A,2015,2.0,128.0,1029,1253.0,40,16,No,MXM-B (3.0),GDDR5,GM107,2411,631,2015,Unknown
NVIDIA,GeForce GTX 960M,2015,4.0,128.0,1097,1253.0,40,16,No,MXM-B (3.0),GDDR5,GM107,3419,245,2015,Mobile
NVIDIA,GeForce GTX 980 Ti,2015,6.0,384.0,1000,1753.0,176,96,No,PCIe 3.0 x16,GDDR5,GM200,13864,854,2015,Desktop
NVIDIA,GeForce GTX TITAN X,2015,12.0,384.0,1000,1753.0,192,96,No,PCIe 3.0 x16,GDDR5,GM200,13173,843,2015,Desktop
NVIDIA,GRID M60-1Q,2015,1.024,256.0,557,1253.0,128,64,No,PCIe 3.0 x16,GDDR5,GM204,4251,211,2017,Unknown
NVIDIA,GRID M60-2Q,2015,2.0,256.0,557,1253.0,128,64,No,PCIe 3.0 x16,GDDR5,GM204,4316,339,2017,Unknown
NVIDIA,GRID M60-8Q,2015,8.0,256.0,557,1253.0,128,64,No,PCIe 3.0 x16,GDDR5,GM204,3884,618,2017,Unknown
NVIDIA,GRID M6-8Q,2015,8.0,256.0,722,1253.0,96,64,No,PCIe 3.0 x16,GDDR5,GM204,3568,556,2017,Unknown
NVIDIA,NVS 810,2015,2.0,64.0,902,900.0,32,16,No,PCIe 3.0 x16,DDR3,GM107,1141,313,2016,Unknown
NVIDIA,Quadro K1200,2015,4.0,128.0,1058,1250.0,32,16,No,PCIe 2.0 x16,GDDR5,GM107,2874,575,2015,Workstation
NVIDIA,Quadro K620M,2015,2.0,64.0,1029,900.0,16,8,No,MXM-A (3.0),DDR3,GM108,1157,157,2015,Unknown
NVIDIA,Quadro M1000M,2015,2.0,128.0,993,1253.0,32,16,No,MXM-A (3.0),GDDR5,GM107,2987,335,2015,"Mobile, Workstation"
NVIDIA,Quadro M2000M,2015,4.0,128.0,1029,1253.0,40,16,No,MXM-A (3.0),GDDR5,GM107,3539,342,2015,"Mobile, Workstation"
NVIDIA,Quadro M3000M,2015,4.0,256.0,1050,1253.0,64,32,No,PCIe 3.0 x16,GDDR5,GM204,5678,432,2015,"Mobile, Workstation"
NVIDIA,Quadro M4000,2015,8.0,256.0,773,1502.0,104,64,No,PCIe 3.0 x16,GDDR5,GM204,6644,689,2015,Workstation
NVIDIA,Quadro M4000M,2015,4.0,256.0,975,1253.0,80,64,No,PCIe 3.0 x16,GDDR5,GM204,6530,471,2015,"Mobile, Workstation"
NVIDIA,Quadro M5000,2015,8.0,256.0,861,1653.0,128,64,No,PCIe 3.0 x16,GDDR5,GM204,9262,679,2015,Workstation
NVIDIA,Quadro M5000M,2015,8.0,256.0,975,1253.0,96,64,No,MXM-B (3.0),GDDR5,GM204,6807,482,2016,"Mobile, Workstation"
NVIDIA,Quadro M6000,2015,12.0,384.0,988,1653.0,192,96,No,PCIe 3.0 x16,GDDR5,GM200,11397,788,2015,Workstation
NVIDIA,Quadro M600M,2015,2.0,128.0,837,1253.0,16,8,No,MXM-A (3.0),GDDR5,GM107,2008,446,2015,"Mobile, Workstation"
AMD,Radeon E6465,2015,2.0,64.0,600,800.0,8,4,No,PCIe 2.0 x16,GDDR5,Caicos,231,354,2018,Unknown
AMD,Radeon R5 M315,2015,2.0,64.0,970,900.0,24,8,No,PCIe 3.0 x8,DDR3,Meso,476,205,2016,Unknown
AMD,Radeon R5 M320,2015,4.0,64.0,780,1000.0,20,8,No,PCIe 3.0 x8,DDR3,Jet,418,137,2015,Unknown
AMD,Radeon R5 M330,2015,2.0,64.0,955,900.0,20,8,No,PCIe 3.0 x8,DDR3,Exo,596,519,2015,Mobile
AMD,Radeon R5 M335,2015,2.0,64.0,1070,900.0,20,8,No,PCIe 3.0 x8,DDR3,Exo,549,577,2015,Mobile
AMD,Radeon R7 360,2015,2.0,128.0,1000,1500.0,48,16,No,PCIe 3.0 x16,GDDR5,Tobago,3034,495,2015,Desktop
AMD,Radeon R7 370,2015,2.0,256.0,925,1400.0,64,32,No,PCIe 3.0 x16,GDDR5,Trinidad,4479,595,2016,Desktop
AMD,Radeon R7 A360,2015,2.0,64.0,1100,900.0,24,8,No,PCIe 3.0 x8,DDR3,Meso,676,346,2017,Unknown
AMD,Radeon R7 M260X,2015,1.024,128.0,620,1000.0,24,8,No,PCIe 3.0 x8,GDDR5,Opal,947,175,2015,Mobile
AMD,Radeon R7 M340,2015,2.0,64.0,943,1000.0,20,8,No,PCIe 3.0 x8,DDR3,Meso,646,151,2016,Mobile
AMD,Radeon R7 M350,2015,4.0,64.0,1000,1000.0,24,8,No,PCIe 3.0 x8,DDR3,Meso,1027,230,2016,Unknown
AMD,Radeon R7 M360,2015,2.0,64.0,1100,900.0,24,8,No,PCIe 3.0 x8,DDR3,Meso,552,150,2015,Mobile
AMD,Radeon R7 M365X,2015,1.024,128.0,900,1000.0,24,8,No,PCIe 3.0 x8,GDDR5,Litho,884,234,2016,Unknown
AMD,Radeon R7 M370,2015,4.0,128.0,900,1150.0,24,8,No,PCIe 3.0 x8,GDDR5,Litho,1418,676,2016,Mobile
AMD,Radeon R7 M380,2015,4.0,128.0,900,1000.0,40,16,No,PCIe 3.0 x16,DDR3,Tropo,1669,534,2017,Unknown
AMD,Radeon R9 370,2015,2.0,256.0,925,1400.0,80,32,No,PCIe 3.0 x16,GDDR5,Trinidad,4722,781,2016,Desktop
AMD,Radeon R9 380,2015,2.0,256.0,970,1375.0,112,32,No,PCIe 3.0 x16,GDDR5,Antigua,6275,675,2016,Desktop
AMD,Radeon R9 380X,2015,4.0,256.0,970,1425.0,128,32,No,PCIe 3.0 x16,GDDR5,Antigua,6189,670,2015,Desktop
AMD,Radeon R9 390,2015,8.0,512.0,1000,1500.0,160,64,No,PCIe 3.0 x16,GDDR5,Grenada,9008,816,2016,Desktop
AMD,Radeon R9 390X,2015,8.0,512.0,1050,1500.0,176,64,No,PCIe 3.0 x16,GDDR5,Grenada,9503,840,2016,Desktop
AMD,Radeon R9 A375,2015,2.0,128.0,900,1125.0,40,16,No,PCIe 3.0 x16,GDDR5,Venus,1024,232,2020,Unknown
AMD,Radeon R9 M270X,2015,2.0,128.0,900,1375.0,48,16,No,PCIe 3.0 x16,GDDR5,Saturn,1204,306,2015,Mobile
AMD,Radeon R9 M280X,2015,4.0,128.0,900,1375.0,56,16,No,PCIe 3.0 x16,GDDR5,Saturn,922,272,2020,Mobile
AMD,Radeon R9 M360,2015,4.0,128.0,900,1125.0,32,16,No,PCIe 3.0 x16,GDDR5,Tropo,1753,445,2016,Unknown
AMD,Radeon R9 M365X,2015,4.0,128.0,900,1125.0,40,16,No,PCIe 3.0 x16,GDDR5,Tropo,1482,446,2017,Mobile
AMD,Radeon R9 M375,2015,2.0,128.0,1000,900.0,40,16,No,PCIe 3.0 x16,DDR3,Tropo,763,172,2015,Mobile
AMD,Radeon R9 M375X,2015,2.0,128.0,925,1125.0,40,16,No,PCIe 3.0 x16,GDDR5,Tropo,1843,392,2016,Mobile
AMD,Radeon R9 M380,2015,4.0,128.0,900,1500.0,48,16,No,PCIe 3.0 x16,GDDR5,Strato,2931,617,2015,Mobile
AMD,Radeon R9 M385,2015,4.0,128.0,900,1200.0,56,16,No,PCIe 3.0 x16,GDDR5,Strato,2018,230,2020,Mobile
AMD,Radeon R9 M385X,2015,4.0,128.0,1000,1200.0,56,16,No,PCIe 3.0 x16,GDDR5,Strato,1929,285,2019,Mobile
AMD,Radeon R9 M390X,2015,4.0,256.0,723,1250.0,128,32,No,PCIe 3.0 x16,GDDR5,Amethyst,3021,507,2016,Mobile
AMD,Radeon R9 M395X,2015,8.0,256.0,723,1250.0,128,32,No,PCIe 3.0 x16,GDDR5,Amethyst,4775,762,2015,Mobile
NVIDIA,Tesla M40,2015,12.0,384.0,948,1502.0,192,96,No,PCIe 3.0 x16,GDDR5,GM200,10117,364,2021,Unknown
NVIDIA,Tesla M6,2015,8.0,256.0,930,1253.0,96,64,No,PCIe 3.0 x16,GDDR5,GM204,7509,441,2018,Unknown
NVIDIA,Tesla M60,2015,8.0,256.0,557,1253.0,128,64,No,PCIe 3.0 x16,GDDR5,GM204,7771,563,2017,Unknown
AMD,FirePro S9050,2014,12.0,384.0,900,1375.0,112,32,No,PCIe 3.0 x16,GDDR5,Tahiti,4901,369,2020,Unknown
AMD,FirePro W2100,2014,2.0,128.0,630,900.0,20,8,No,PCIe 3.0 x8,DDR3,Oland,890,327,2014,Workstation
AMD,FirePro W4100,2014,2.0,128.0,630,1000.0,32,16,No,PCIe 3.0 x16,GDDR5,Cape Verde,1541,535,2014,Workstation
AMD,FirePro W5100,2014,4.0,128.0,930,1500.0,48,16,No,PCIe 3.0 x16,GDDR5,Bonaire,2957,541,2014,Workstation
AMD,FirePro W7100,2014,8.0,256.0,920,1250.0,112,32,No,PCIe 3.0 x16,GDDR5,Tonga,5175,667,2015,Workstation
AMD,FirePro W8100,2014,8.0,512.0,824,1250.0,160,64,No,PCIe 3.0 x16,GDDR5,Hawaii,7327,759,2014,Workstation
AMD,FirePro W9100,2014,16.0,512.0,930,1250.0,176,64,No,PCIe 3.0 x16,GDDR5,Hawaii,7719,790,2014,Workstation
NVIDIA,GeForce 720A,2014,1.024,64.0,775,1000.0,16,8,No,PCIe 2.0 x16,DDR3,GF117,725,690,2018,Unknown
NVIDIA,GeForce 800A,2014,1.024,64.0,475,900.0,8,4,No,PCIe 2.0 x16,DDR3,GF119,428,224,2015,Unknown
NVIDIA,GeForce 800M,2014,1.024,64.0,738,900.0,8,8,No,PCIe 2.0 x16,DDR3,GF117,468,388,2014,Unknown
NVIDIA,GeForce 810A,2014,2.0,64.0,719,900.0,16,8,No,PCIe 3.0 x8,DDR3,GK208,622,319,2014,Unknown
NVIDIA,GeForce 820A,2014,1.024,64.0,775,900.0,16,8,No,PCIe 2.0 x16,DDR3,GF117,568,162,2015,Unknown
NVIDIA,GeForce 825M,2014,1.024,64.0,850,900.0,32,8,No,PCIe 3.0 x8,DDR3,GK208,769,293,2014,Mobile
NVIDIA,GeForce 830A,2014,2.0,64.0,1082,900.0,16,8,No,PCIe 3.0 x8,DDR3,GM108,1005,736,2014,Unknown
NVIDIA,GeForce 830M,2014,2.0,64.0,1082,900.0,16,8,No,PCIe 3.0 x8,DDR3,GM108,976,136,2014,Mobile
NVIDIA,GeForce 840A,2014,2.0,64.0,1029,1001.0,16,8,No,PCIe 3.0 x8,DDR3,GM108,1180,266,2014,Unknown
NVIDIA,GeForce 840M,2014,2.0,64.0,1029,1001.0,16,8,No,PCIe 3.0 x8,DDR3,GM108,1067,147,2014,Mobile
NVIDIA,GeForce GT 720,2014,2.0,64.0,967,900.0,32,8,No,PCIe 2.0 x8,DDR3,GK208,606,196,2014,Desktop
NVIDIA,GeForce GT 720A,2014,1.024,64.0,775,1001.0,16,8,No,PCIe 2.0 x16,DDR3,GF117,601,221,2014,Unknown
NVIDIA,GeForce GT 730,2014,2.0,128.0,700,800.0,16,4,No,PCIe 2.0 x16,DDR3,GF108,812,238,2014,Desktop
NVIDIA,GeForce GT 730A,2014,2.0,64.0,719,1001.0,32,8,No,PCIe 3.0 x8,DDR3,GK208,743,714,2014,Unknown
NVIDIA,GeForce GT 730M,2014,2.0,64.0,719,900.0,32,8,No,PCIe 2.0 x8,DDR3,GK208,816,173,2013,Mobile
NVIDIA,GeForce GT 740,2014,1.024,128.0,993,1253.0,32,16,No,PCIe 3.0 x16,GDDR5,GK107,1529,344,2014,Desktop
NVIDIA,GeForce GTX 750,2014,1.024,128.0,1020,1253.0,32,16,No,PCIe 3.0 x16,GDDR5,GM107,3399,480,2014,Desktop
NVIDIA,GeForce GTX 750 Ti,2014,2.0,128.0,1020,1350.0,40,16,No,PCIe 3.0 x16,GDDR5,GM107,3919,498,2014,Desktop
NVIDIA,GeForce GTX 760A,2014,2.0,128.0,628,1002.0,64,16,No,PCIe 3.0 x16,GDDR5,GK106,1060,476,2015,Unknown
NVIDIA,GeForce GTX 850A,2014,2.0,128.0,902,900.0,40,16,No,PCIe 3.0 x16,DDR3,GM107,1050,551,2015,Unknown
NVIDIA,GeForce GTX 850M,2014,2.0,128.0,902,1001.0,40,16,No,PCIe 3.0 x16,DDR3,GM107,2574,224,2014,Mobile
NVIDIA,GeForce GTX 860M,2014,4.0,128.0,1020,1253.0,40,16,No,MXM-B (3.0),GDDR5,GM107,3045,226,2014,Mobile
NVIDIA,GeForce GTX 870M,2014,3.0,192.0,941,1250.0,112,24,No,MXM-B (3.0),GDDR5,GK104,3380,293,2014,Mobile
NVIDIA,GeForce GTX 880M,2014,8.0,256.0,954,1250.0,128,32,No,MXM-B (3.0),GDDR5,GK104,3876,347,2014,Mobile
NVIDIA,GeForce GTX 970,2014,4.0,256.0,1050,1753.0,104,56,No,PCIe 3.0 x16,GDDR5,GM204,9688,781,2014,Desktop
NVIDIA,GeForce GTX 970M,2014,6.0,192.0,924,1253.0,80,48,No,MXM-B (3.0),GDDR5,GM204,5761,406,2014,Mobile
NVIDIA,GeForce GTX 980,2014,4.0,256.0,1127,1753.0,128,64,No,PCIe 3.0 x16,GDDR5,GM204,11237,815,2014,Desktop
NVIDIA,GeForce GTX 980M,2014,8.0,256.0,1038,1253.0,96,64,No,MXM-B (3.0),GDDR5,GM204,7317,514,2014,Mobile
NVIDIA,GeForce GTX TITAN Z,2014,6.0,384.0,705,1750.0,240,48,No,PCIe 3.0 x16,GDDR5,GK110B,9189,648,2014,Desktop
NVIDIA,GRID K120Q,2014,0.512,128.0,850,891.0,16,16,No,PCIe 3.0 x16,DDR3,GK107,293,278,2015,Workstation
NVIDIA,GRID K220Q,2014,0.512,256.0,745,1250.0,128,32,No,PCIe 3.0 x16,GDDR5,GK104,912,539,2015,Workstation
NVIDIA,Quadro K2200,2014,4.0,128.0,1046,1253.0,40,16,No,PCIe 2.0 x16,GDDR5,GM107,3541,534,2014,Workstation
NVIDIA,Quadro K2200M,2014,2.0,128.0,667,1253.0,40,16,No,MXM-A (3.0),GDDR5,GM107,3877,432,2015,Unknown
NVIDIA,Quadro K420,2014,1.024,128.0,876,891.0,16,16,No,PCIe 2.0 x16,DDR3,GK107,775,280,2014,Workstation
NVIDIA,Quadro K4200,2014,4.0,256.0,771,1350.0,112,32,No,PCIe 2.0 x16,GDDR5,GK104,4337,502,2014,Workstation
NVIDIA,Quadro K5200,2014,8.0,256.0,667,1502.0,192,48,No,PCIe 3.0 x16,GDDR5,GK110B,5780,501,2014,Workstation
NVIDIA,Quadro K620,2014,2.0,128.0,1058,900.0,24,16,No,PCIe 2.0 x16,DDR3,GM107,2246,472,2014,Workstation
AMD,Radeon E8860,2014,2.0,128.0,575,1125.0,40,16,No,PCIe 3.0 x16,GDDR5,Venus,1626,528,2015,Unknown
AMD,Radeon R5 230,2014,1.024,64.0,625,667.0,8,4,No,PCIe 2.0 x16,DDR3,Caicos,222,255,2018,Unknown
AMD,Radeon R5 A240,2014,2.0,128.0,730,900.0,20,8,No,PCIe 3.0 x8,DDR3,Oland,576,802,2016,Unknown
AMD,Radeon R5 M230,2014,4.0,64.0,825,1000.0,20,8,No,PCIe 3.0 x8,DDR3,Jet,391,139,2014,Mobile
AMD,Radeon R5 M240,2014,1.024,64.0,1000,900.0,20,8,No,PCIe 3.0 x8,DDR3,Jet,432,247,2015,Unknown
AMD,Radeon R5 M255,2014,1.024,128.0,925,1000.0,24,8,No,PCIe 3.0 x8,GDDR5,Topaz,496,142,2014,Mobile
AMD,Radeon R7 250X,2014,1.024,128.0,950,1125.0,40,16,No,PCIe 3.0 x16,GDDR5,Cape Verde,2269,637,2015,Desktop
AMD,Radeon R7 A265,2014,2.0,128.0,725,900.0,24,8,No,PCIe 3.0 x8,DDR3,Opal,955,737,2015,Unknown
AMD,Radeon R7 M260,2014,2.0,64.0,940,900.0,24,8,No,PCIe 3.0 x8,DDR3,Topaz,452,117,2014,Mobile
AMD,Radeon R7 M265,2014,2.0,64.0,900,900.0,24,8,No,PCIe 3.0 x8,DDR3,Topaz,576,170,2014,Mobile
AMD,Radeon R7 M270,2014,2.0,128.0,725,900.0,24,8,No,PCIe 3.0 x8,DDR3,Opal,734,167,2015,Unknown
AMD,Radeon R9 280,2014,3.0,384.0,827,1250.0,112,32,No,PCIe 3.0 x16,GDDR5,Tahiti,5668,679,2016,Desktop
AMD,Radeon R9 285,2014,2.0,256.0,918,1375.0,112,32,No,PCIe 3.0 x16,GDDR5,Tonga,6680,597,2021,Unknown
AMD,Radeon R9 295X2,2014,4.0,512.0,1018,1250.0,176,64,No,PCIe 3.0 x16,GDDR5,Vesuvius,8619,804,2014,Desktop
AMD,Radeon R9 M265X,2014,2.0,128.0,575,1000.0,40,16,No,PCIe 3.0 x16,GDDR5,Venus,929,212,2014,Mobile
AMD,Radeon R9 M275,2014,2.0,128.0,900,1000.0,40,16,No,PCIe 3.0 x16,GDDR5,Venus,1115,569,2014,Mobile
AMD,Radeon R9 M275X,2014,2.0,128.0,900,1125.0,40,16,No,PCIe 3.0 x16,GDDR5,Venus,1963,434,2021,Unknown
AMD,Radeon R9 M290X,2014,4.0,256.0,850,1200.0,80,32,No,PCIe 3.0 x16,GDDR5,Neptune,3375,453,2014,Mobile
AMD,Radeon R9 M295X,2014,4.0,256.0,723,1250.0,128,32,No,MXM-B (3.0),GDDR5,Amethyst,5150,832,2014,Mobile
AMD,FirePro M4150,2013,1.024,128.0,715,1000.0,24,8,No,PCIe 3.0 x8,GDDR5,Opal,999,207,2015,Unknown
AMD,FirePro M5100,2013,2.0,128.0,725,1125.0,40,16,No,MXM-A (3.0),GDDR5,Venus,2103,800,2014,Workstation
